Date,Month,Year,Title,Content,Link
15,8,2015,For a durable engagement,"The >announcement by Sartaj Aziz, Adviser to Pakistan Prime Minister Nawaz Sharif on national security and foreign affairs, that he would be in New Delhi on August 23 for talks with National Security Adviser >Ajit Doval, is welcome news, even though the Ministry of External Affairs has let it be known that the information had not yet reached it through official channels. Once the visit is announced, it will give both countries an opportunity to work out a way to ensure a sustainable bilateral engagement. Evidence that New Delhi and Islamabad are working towards such an objective has been sorely missing. If anything, over the last year New Delhi’s approach has been tentative, and in blow-hot, blow-cold mode. Prime Minister Narendra Modi got off to a splendid start by effusively calling leaders of the neighbouring countries to his swearing-in ceremony in May 2014, but events since then have left much to be desired, and there has been a lack of meaningful follow-up where Pakistan is concerned. By August, the Foreign Secretary-level talks had been called off at the eleventh hour on the rather unconvincing ground that the Pakistan High Commissioner in New Delhi had met leaders of the Hurriyat Conference. Such meetings had over the years become so routine that news about them would raise nary an eyebrow. It bears reiteration that when >Mr. Modi and Mr. Sharif met again at Ufa where they attended the Shanghai Cooperation Organisation summit, hopes for an honest bilateral engagement were once again kindled by a joint statement that promised, among other things, meetings between the National Security Advisers, the Director-General of the BSF and his counterpart from Pakistan Rangers, and the two Directors-General of Military Operations.
Regretfully, thereafter the situation along the border deteriorated. There was a needless flap over a Chinese-made drone that Islamabad alleged was a sign of India’s mischief-mongering. There were a couple of attacks, one in Dinanagar in July and another in Udhampur this month, and then a Pakistani national was apprehended. On the issue of terrorism, neither India nor Pakistan has ever been short of talking points. The challenge that both Mr. Doval and Mr. Aziz will face will relate to how New Delhi and Islamabad should work to transform the relationship to something more meaningful and durable than one that is episodic, and where once a handshake between the Prime Ministers is officially recorded, things revert to recrimination and acrimony. Their first task will be to have a working ceasefire going along the LoC. It would be best as a sign of serious intention if it could be put in place before Mr. Modi goes to Islamabad for the 19th SAARC summit.",https://www.thehindu.com/opinion/editorial/for-a-durable-engagement/article7541807.ece
17,8,2015,Between words and deeds,"As he did in his first year as Prime Minister, Narendra Modi has used the occasion of his address to the nation on Independence Day >to talk up his government’s development agenda, offering hope to all and offending none. Last year >he promised governance based on consensus without relying on his party’s majority in the Lok Sabha. This time, despite the >rancour of the just-concluded monsoon session of Parliament, Mr. Modi adopted the same tone, insisting that if the country’s unity is destroyed the dreams of the people too would be. Casteism and communalism were mentioned in the same breath as ills facing the nation, and development was held up as the antidote. Without doubt, Mr. Modi made all the correct noises in his address, following the template he set last year. But if his speech is to generate the same level of hope, Mr. Modi might need to do more than just say the right things from the ramparts of the Red Fort. Without following up on his words with deeds, without ensuring that his ministerial colleagues and the entire government machinery live up to his well-articulated vision, Mr. Modi might find the magic of his oratory doing a disappearing act. Some of his Ministers do not seem to have any use for the political correctness that he has practised since coming to power. They seem to take after Modi the election campaigner, and not Modi the Prime Minister.
Although Mr. Modi renewed the emphasis on fighting corruption, starting from the top, the fact is that little progress has been made in putting in place institutionalised systems to prevent corruption. The >promise to bring back black money stashed abroad remains unfulfilled. Mr. Modi’s >dream of a Digital India, where people are united by information technology, is not any closer to reality than it was last year. Despite the strides made in providing toilets in all schools, and the impressive start to the financial inclusion scheme of >Jan Dhan Yojana, the achievements of the last one year have failed to meet the rising expectations — which the Prime Minister himself had fanned. Even as the >‘Make in India’ initiative is just beginning to gather steam, Mr. Modi has introduced a new catchphrase: ‘Start-up India, Stand up India’. True, unlike the previous government, the Modi government divides its attention among a fleet of programmes without putting all its effort behind one or two flagship schemes. Alongside the initiative to boost start-ups, Mr. Modi did not forget to mention the importance of raising farm productivity, and providing electricity and irrigation facilities to farmers. But the real challenge for Mr. Modi is finding the resources to give concrete shape to his words; and not finding new things to say on each Independence Day.",https://www.thehindu.com/opinion/editorial/narendra-modis-independence-day-speech-between-words-and-deeds/article7547034.ece
17,8,2015,Breach of propriety,"When the Chairperson of the Central Board of Film Certification, Pahlaj Nihalani, says that as a citizen who voted for Narendra Modi he has a right to express what he feels, who can possibly contest that? But as he >unabashedly lavishes praise on his action hero, Prime Minister Modi, he seems to forget that he is also the head of a statutory board with quasi-judicial powers — appointed by the BJP government this year. The CBFC regulates the public exhibition of films under the provisions of the Cinematograph Act, 1952. It performs a critical role in setting standards for sensible, good cinema, and is often called upon to adjudicate on matters of film certification. There are many who believe Mr. Nihalani got the job literally for a song, that went along these lines: Har ghar Modi, ghar ghar Modi (In every house, a Modi; his a household name”). If the first song-documentary made in the run-up to the 2014 elections sought to whip up ultra-nationalistic sentiments, with larger-than-life images of Mr. Modi covering TV screens, a year later comes this sequel lionising and thanking him profusely for a job well done. Mr. Nihalani has already been in the news for his inability to get along even with other BJP-appointees on the Board; some of them termed him authoritarian and dictatorial. Till now, his achievements as Chairperson include >having given directions to remove cuss words from films, prompting sharp criticism from some CBFC members and the film fraternity at large. At a more fundamental level, Mr. Nihalani’s fulsome praise of the Prime Minister is unbecoming of the chair he occupies; after all, its occupants change with each political dispensation. Perhaps he is unaware of the weight of the job he has been entrusted with. As CBFC chairperson he cannot possibly be partisan to an ideology or a person.
That is not to say Mr. Nihalani is not entitled to his views. But there are questions to be asked on whether he is indeed equipped to dispassionately look at the world through a critical lens that his role demands. More important, if the Prime Minister would recall how the Congress under Indira Gandhi was reviled for the sycophancy that surrounded it, made memorable by the comment by one senior leader, “India is Indira and Indira is India”, perhaps he would want to distance himself from such crass eulogising — all the more when it comes from a man he has handpicked. The propaganda documentaries made by Mr. Nihalani, at best, can be avoided. The film-maker-producer known for his commercial potboilers would be better advised to set standards for cinema that would ensure a place for himself in posterity.",https://www.thehindu.com/opinion/editorial/pahlaj-nihalani-sings-paens-to-modi-breach-of-propriety/article7547035.ece
18,8,2015,"Regulate, but let them ride","Uber and Ola, the ride-sharing aggregators that match cabs with passengers through smart phone applications, have become extremely bullish in their bid to outstrip each other. Ola, the home-grown competitor to the global operator Uber, is spread across 100 cities in India and records 700,000 consumer rides a day. Uber counts 200,000 trips in 18 cities. To maintain the lead, Ola is intent on maximising its capital. In June, it >attracted an investment of $400 million from the Russian billionaire Yuri Milner. Since then there have been reports of more money coming Ola’s way. This has sent Uber into a tizzy, and it recently >pumped in $1 billion into the Indian market. More money means more cars plying, and history shows such growth cannot continue without regulation. But the government is yet to fathom the concept of “aggregation”, which provides an algorithmic advantage that makes app-based taxi services more in the nature of community organisers than contractors. The tech-heavy aspect places them under IT laws, which the companies are happy to comply with. But this also helps them evade motor transport laws. Can a government put a cap on such operations that organise drivers and facilitate business for them, they ask. That’s where the debate stands in other countries. But in India the debate is in its infancy. It’s only after December 2014, when an Uber driver in New Delhi >was convicted of raping a passenger, that the government sharpened its focus on ride-sharing apps. Consumer security became the focus of the regulation debate, and it remained so until a ban >was recently imposed in New Delhi on app-based taxi aggregators. Since a majority of the Uber and Ola vehicles are diesel-run, the government said they posed an environmental threat. Karnataka is now weighing a similar approach, as is Kolkata.
Is suspending them the right solution? There are about 500,000 taxis attached with Uber and Ola nationwide. Most of them have been bought on high-interest loans, and the companies are adding 200-300 chauffeurs a day. The Delhi-based ones are brushing aside the ban and continuing to operate. The police are fining them, even impounding some cars. Several hundred drivers who have stopped working are in distress; many have missed their loan repayments or are on the brink of defaulting. The Central government must intervene and stop allotting new licences to diesel-run taxis while letting the existing ones to operate. It should devise a regulatory framework to make aggregators such as Uber and Ola accountable to consumers, and end predatory pricing, market saturation strategies and similar practices. But let them ride on.",https://www.thehindu.com/opinion/editorial/cab-aggregators-regulate-but-let-them-ride/article7554400.ece
18,8,2015,Foes join forces,"Nothing brings political rivals together as a bigger, common rival does. With the BJP emerging as the front runner in the approaching Assembly election in Bihar, the old foes, Nitish Kumar of the Janata Dal (United) and Lalu Prasad of the Rashtriya Janata Dal, >have joined forces with the Congress in a grand ‘secular’ alliance. The RJD was the common enemy that unified major opposition parties more than a decade ago; it is the BJP in that role now. All three parties, the JD(U), the RJD and the Congress, have formed governments in Bihar independently of one another, but the recent shifts in electoral fortunes mean they are fighting for the same anti-BJP political space. With Mr. Prasad no longer in contention for the Chief Minister’s post — given his conviction in a corruption case and disqualification from contesting any election — what remained to be settled was the number of seats for each party. In any case, Mr. Kumar, as the sitting Chief Minister, could not have been expected to step aside in a race for the leadership of the alliance. The two main parties agreeing to fight in the same number of seats must have been a solution that suggested itself. However, after they split 200 of the 243 seats between them, and apportioned 40 for the Congress, Mr. Kumar and Mr. Prasad had only three seats to offer to the Nationalist Congress Party. Not surprisingly, the NCP opted out.
This was not the scenario that Mr. Kumar envisaged >when he broke his ties with the BJP after Narendra Modi’s rise to national prominence ahead of last year’s Lok Sabha election. The JD(U) leader must have been hoping to do a repeat of what Odisha Chief Minister Naveen Patnaik did: he dumped the BJP as an ally at no political cost. However, Mr. Kumar has had to seek the help of the RJD and the Congress to stay in power. After the JD(U)’s heavy defeat in the Lok Sabha election, he had to quell an inner-party revolt as his hand-picked successor, Jitan Ram Manjhi, defied him repeatedly. By all accounts, Mr. Kumar is worse off now than when his party was in alliance with the BJP. By entering into a poll pact with Mr. Prasad, the JD(U) leader risks alienating sections of his own core constituency, which was built up over the years on an anti-Lalu Prasad platform. After campaigning against Mr. Prasad for years over issues such as corruption and law and order, Mr. Kumar will have to fight off the perception that his new alliance is motivated solely by his desire to stay in power and keep the BJP out. In electoral arithmetic, two plus two plus one is not always five.",https://www.thehindu.com/opinion/editorial/bihar-assembly-election-foes-join-forces/article7550929.ece
18,8,2015,Much-needed reform,"The move by the United States to oppose any large-scale reforms in the United Nations Security Council does not match the promise President Barack Obama made to India, that it would >back New Delhi’s candidacy for a permanent seat at the global decision-making body. Though U.S. Ambassador to India Richard Verma later >said his country remained committed to its promise, Washington’s policy towards UNSC reforms still lacks clarity. If the U.S. is keen on reforming the Council, why did it, in the first place, team up with Russia and China to oppose negotiations on reforms? And the assertion by these countries that the prerogatives, including the veto power, of the existing permanent members should remain intact even if there are reforms, is tantamount to pre-empting any major reform. The UNSC, created in the post-War context, doesn’t actually reflect the changes that have occurred in the international system after the end of the Cold War. In a quarter century, the global economic architecture has undergone massive changes. The developing nations, including India, now play a bigger role in international affairs. But within the UN, the five permanent veto-wielding members still effectively take all the crucial decisions. The Indian position is that this “democracy deficit in the UN prevents effective multilateralism” in the global arena. The way the UNSC handled — or failed to handle — some of the recent crises would underscore the soundness of the Indian position. Take the examples of Libya and Syria. While the western nations are accused of distorting the UNSC mandate in Libya, the Security Council failed to reach a consensus on how the Syrian crisis may be resolved. This clearly points to a worsening institutional crisis within the UNSC.
Meaningful reform of the Council to make it more representative and democratic would strengthen the UN to address the challenges of a changing world more effectively. India’s demand for a permanent seat has to be looked into, duly considering the merits of the case. It is the world’s largest democracy and Asia’s third largest economy. The Indian Army is the largest contributor to the UN peacekeeping mission since the inception of the mission. More important, India’s foreign policy has historically been aligned with world peace, and not with conflicts. As a permanent member of the UNSC it will be able to play a larger role concerning pressing international issues. But the latest development shows the path will not be smooth. New Delhi should continue its efforts to build a democratically evolved global consensus on restructuring the Security Council, at the same time pursuing bilateral diplomacy with the big powers. The permanent members ought to realise that there are much more serious issues at stake globally than their own so-called prerogatives, and they should be flexible in addressing those issues.",https://www.thehindu.com/opinion/editorial/restructuring-the-unsc-muchneeded-reform/article7550930.ece
19,8,2015,Healthy mandate in Sri Lanka,"Seven months after the presidential elections that saw President Mahinda Rajapaksa >being defeated by a coalition of disparate forces, the Sri Lanka Freedom Party strongman has been dealt another blow in the parliamentary elections. United National Party leader and presumptive Prime Minister Ranil Wickremasinghe’s United National Front for Good Governance (UNFGG) >emerged as the largest coalition with about 46 per cent of the votes. It is set to form the government with likely support from the Tamil National Alliance and parties such as the leftist Janatha Vimukthi Peramuna. The coalition that defeated Mr. Rajapaksa was intact in these elections, as President Maithripala Sirisena had also endorsed the UNFGG, scotching any speculation that he would back Mr. Rajapaksa’s comeback bid. The coalition was bolstered by strong support from the minorities yet again, and by the UNP’s surge in votes among the Sinhala population. It also benefited from the President’s rural electoral base. The fact that Mr. Rajapaksa’s party still managed to retain a nearly 43 per cent vote share (from preliminary estimates) suggests that the winners have no reason to be complacent. That said, the UNP victory is a reiteration of the message from the presidential elections — against the authoritarianism associated with Mr. Rajapaksa’s tenure, and the narrow communal campaigning style he adopted in these elections. He resorted to a virulent campaign against the UNP and the presidency, playing on fears of a return of the LTTE and re-living the triumphalism of his tenure. His defeat reinforces the message for democratisation and the politics of reconciliation that the electorate had supported in the presidential elections.
The minorities’ support to the coalition that was most capable of defeating the SLFP (the TNA in Jaffna and Vanni, the UNFGG in the Eastern Province, Colombo and elsewhere) should only push their just and democratic case for greater devolution of provincial powers: the government should not hold it up any longer. Steps taken to empower democratic institutions such as the Constitutional Council, and the creation of independent commissions as a check on the executive presidency, seem to have gone down well. So has the >fixing of a two-term limit for the President. These were seen as a negation of the authoritarian and nepotistic trend of the Rajapaksa regime, which thrived on militarisation. This victory will enhance the credibility, internationally, of the government’s efforts to aid a process of reconciliation and rehabilitation of the war-affected Tamil minorities, something that remains unrealised six years since the end of the horrific civil war. All things considered, despite the inherent differences between the market-friendly UNP and the more statist SLFP in power, the results suggest a healthy mandate.",https://www.thehindu.com/opinion/editorial/healthy-mandate-in-sri-lanka/article7554398.ece
20,8,2015,The Sena and its twisted logic,"It is difficult to say whether the Shiv Sena takes offence or feels proud when its founder Bal Thackeray is spoken of as a terrorist with a religious cause. After the weekly Tehelka carried a cover story with pictures of Thackeray, Dawood Ibrahim, Yakub Memon and Jarnail Singh Bhindranwale above the legend, ‘Who is the biggest terrorist?’, the Sena responded in a rather strange manner. While condemning the depiction of Thackeray alongside those who engaged in violence in the name of religion, the Sena organ Saamna, in an editorial, >asked Hindus to act as “human bombs” and invade Pakistan. Thackeray, the editorial wrote approvingly, had instilled the “fear of Hindus” in Indians of other faiths. Far from defending the Sena founder against the charge of being a Hindu terrorist, the editorial appeared to be defending his support of violence in the name of Hinduism. What differentiated Thackeray from the others? According to the editorial’s reasoning, the Sena founder was a dharmabhimaani, a person who took pride in his faith, and not dharmaandh, someone who was motivated by blind faith. This line of defence, whether true to the facts or not, would have been fine but for the editorial’s exhortation to Hindus to turn themselves into human bombs and attack Pakistan. In one stroke, the disputes between India and Pakistan were turned into a Hindu-Muslim issue. By arguing that Hindus would have to be highly religious if they wanted to respond to Pakistani extremists, the editorial, in effect, identified nationalism with Hinduism.
The veiled threats aimed at Tehelka and the exhortations to violence are typical of the politics of the Sena, which is mostly a combination of Marathi chauvinism and Hindutva. Normally, the Sena when in power is less virulent than when it is out of power. But of late the party has been under pressure in Maharashtra, >having ceded political space to the Bharatiya Janata Party. Having been for long the senior partner in the alliance of the two Hindutva parties, the Sena ended up as a poor second to the BJP in the Assembly election last year. Although its breakaway group, the Maharashtra Navnirman Sena led by Raj Thackeray, >is no longer serious competition, the Sena doubtless feels obliged to push the limits of its extremist politics. As the senior partner in government, the BJP, which usually bristles whenever there is talk of ‘Hindu terror’, saying the phrase is an oxymoron, will have to ask the Sena to give up its aggressive brand of politics laced with threats of violence and talk of communal hatred. The Sena must be made to necessarily tone down its rhetoric, and behave more like a responsible party in government.",https://www.thehindu.com/opinion/editorial/the-sena-and-its-twisted-logic/article7558125.ece
20,8,2015,Thailand’s turbulence,"Thailand is no stranger to political violence. The country, which has seen two military coups in less than 10 years, has been riven by street battles between protesters and security personnel in the past few years. Besides, in the so-called Deep South, the country is fighting armed Muslim separatists since 2004; this has claimed some 6,500 lives. Still, >Monday’s blast outside a Hindu temple on a busy Bangkok street, which killed over 20 people, was unprecedented in terms of scale. This was the most devastating explosion ever in Bangkok. The location and the timing showed that the perpetrators wanted to wreak maximum damage. The Erawan shrine is a popular tourist destination, especially among Buddhists from Thailand and other East Asian nations, and the bomb went off during the evening rush hour. It is still not clear who did it. The investigators say a “network” is behind it, but stop short of pointing fingers at any particular group. Given Thailand’s recent turbulence, it could be anyone from the Muslim separatists to the political opponents of the military junta.
But whoever did it, the attack was aimed at weakening the country’s already fractured polity and stultified economy. Ever since >the army took power in 2014 after toppling the civilian caretaker government, Thailand has suffered several violent incidents, including a grenade attack on a court house in Bangkok. The military’s claim that it captured power to bring stability to the country was far from the truth as the coup itself had sharpened the political divisions. The army is also accused of deliberately targeting supporters of the self-exiled former Prime Minister, Thaksin Shinawatra. The Thai army is notorious for its highhandedness. Five years ago, an army crackdown on a public protest in Bangkok, close to the same Erawan shrine, left at least 80 people dead. Such use of violence has triggered violent responses from factions opposed to the army, while repeated coups and coup attempts have weakened the country’s democracy and governance structures. The tourism-dependent economy has also suffered from the recent political instability and protests. The latest blast will weaken the tourism industry further. The Thai authorities should realise that the country will be able to address the multiple challenges it faces only by sorting out the internal fissures first. And the best way to do it is to return a legitimate government to power. The generals have pledged to bring back democracy, but no one knows when elections would be held and whether they would be free and fair. There are also worries that the blast would be used as an excuse by the military to extend its hold over power and continue suppressing democracy. Such a move would only accelerate Thailand’s downhill slide.",https://www.thehindu.com/opinion/editorial/thailands-turbulence/article7558126.ece
21,8,2015,Banks for the unbanked,"For the first time in India’s banking sector, the Reserve Bank of India is giving out differentiated banking licences. The in-principle >go-ahead given on Wednesday to 11 ‘payments banks’ is, by the RBI’s own admission, an experiment — the latest in a long series of attempts to take banks to the unbanked. The push towards financial inclusion started with the nationalisation of 14 commercial banks in July 1969 through the Banking Companies (Acquisition and Transfer of Undertakings) Ordinance, 1969. Then a second round came in 1980, involving six more commercial banks. With a view to economically mainstreaming rural areas, the Indira Gandhi government established regional rural banks by means of an ordinance in 1975. But even 45 years later, all these attempts have had little success in expanding banking coverage to the desired extent and scale: only 7 per cent of India’s villages have a branch of a rural or commercial bank. The policymakers seem now to have finally understood that banking inclusion cannot be just one among many businesses of a bank: it has to be the core business. The licensing condition that puts a Rs. 1-lakh cap on deposits that payments banks can receive from customers defines the market they will target — primarily the unbanked population. The RBI expects payments banks to target migrant labourers and the self-employed, besides low-income households, offering low-cost savings accounts and remittance services so that those who now transact only in cash can take their first step into the formal banking system.
Going by the international experience, this innovation of basically transforming a citizen’s mobile phone into a stripped-down bank branch has a greater chance of success. The initiative takes Vodafone’s M-Pesa closer to the version that is working successfully in Kenya, where payments on this product constituted about 30 per cent of the country’s GDP in 2014. Similar products in India so far were essentially mobile applications dependent on tie-ups with banks to make cash withdrawals and interest payments. The licence frees these companies to provide such services on their own. The greater operational flexibility will enable them to draw in more customers. Their operations could now become more cost-effective as the licence-holders will be banks in their own right, albeit without the provision to extend loans to individuals. If they indeed succeed in becoming the target market’s chosen mode of financial transactions, this technological solution could also turn out to be a major step in achieving a truly cashless economy. So, while this is a bold move, and underscores that the RBI is anything but conservative, it is ironical too that the cycle of experiments that started with the 1969 round of nationalisation has now come full circle. The responsibility of financial inclusion is now almost entirely entrusted to the private sector.",https://www.thehindu.com/opinion/editorial/banks-for-the-unbanked/article7562312.ece
21,8,2015,Not quite an endorsement,"Local issues invariably define local elections. While the Bharatiya Janata Party did well >to win eight of the 10 municipal bodies in the Madhya Pradesh civic elections, this is no popular endorsement of the Shivraj Singh Chouhan government’s acts of omission and commission relating to >the Vyapam scam. In its campaign the opposition Congress sought to centre stage the scam, but in the local body elections the voters were seemingly more interested in issues of civic amenities directly concerning them. There was no way they could have assumed that their vote would affect the course of the Vyapam investigations or the fortunes of those who are believed to be involved in the scam. Also, the scale and size of the polls do not allow the results to be read as being indicative of the mood of the people. Thus, for >the BJP to claim that the results of the municipal elections show that the allegations on Vyapam were fabricated is totally unacceptable. The vote for the BJP reflects its strengths at the grass-root level, and its robust organisational structure developed over the years. In contrast to the Congress, a party in disarray in Madhya Pradesh without any one leader in the forefront, the BJP managed the campaign well with Mr. Chouhan as its face. As is not unusual in local body elections, a positive campaign worked better than a negative one.
But the electoral battle with Vyapam as the central issue is yet to come. The success in the municipal bodies is by no means a vindication of the BJP’s stance that none of its top leaders in the State needs to be held accountable for the lapses and cover-ups. There is little doubt that the Chouhan government has lost some of its sheen since the scandal broke. Attempts to trace the roots of the corrupt operation back to the days when the Congress was in power, can offer only limited purchase for the BJP. True, for the Congress, the loss in the municipal polls is a setback in its attempts to raise the Vyapam issue as part of a nationwide campaign. But the BJP and Mr. Chouhan would be mistaken if they think they have seen the last of the Vyapam-centric campaigns. Without the wide network of fraud involved in the employment and admission tests scam being undone, and the offenders ranging from lowly touts to persons in high office being brought to justice, the controversy would not come to rest. If the perception that the BJP and its government are not being sensitive to issues of corruption and accountability continues to gain credence, there would be an electoral price to pay in Madhya Pradesh eventually.",https://www.thehindu.com/opinion/editorial/sweeping-victory-for-bjp-in-madhya-pradesh-civic-election-not-quite-an-endorsement/article7562313.ece
22,8,2015,A second Uphaar tragedy,"The Supreme Court’s decision to reduce the prison sentence imposed on the owners of New Delhi’s Uphaar cinema, which suffered a horrific fire tragedy that consumed 59 lives in 1997, and instead >award a compensation of Rs.60 crore to the state, reduces the entire criminal process to an empty formality. By preferring to sentence Sushil Ansal and Gopal Ansal to the period they had spent in prison — hardly five months — a three-judge Bench seems to have treated the entire issue of criminal negligence as a matter of civil compensation, and criminal liability a very minor aspect. The verdict almost renders nugatory the 10-year trial process that saw the Ansal brothers, the cinema’s managers and others being sentenced to varying prison terms in 2007. Acting swiftly on the appeals, the Delhi High Court in 2008 >reduced the prison terms of the main accused from two years’ rigorous imprisonment to one year. The trial court and the High Court declined to frame a charge against the Ansal brothers for culpable homicide under Section 304 (part two) of the Indian Penal Code, and instead limited the case to Section 304A (causing death due to rash and negligent act).
The appeals by the accused against the conviction, and by the CBI and the Association of the Victims of the Uphaar Tragedy seeking enhancement of the sentences or challenging the acquittal of a few have now been disposed of after seven years. Last year, a two-judge Bench >came to the same findings on fact against the accused, but differed on the quantum of sentence. One of the judges affirmed the one-year jail term and the other favoured a two-year sentence, of which one year will be offset by a payment of Rs. 100 crore as compensation. Another 17 months elapsed before this final order. Every court has held the Ansal brothers guilty of such gross negligence as to render them culpable for the 59 deaths, and injuries to nearly a hundred people. The court has stressed on compensation, whereas the >issue was decided by the Supreme Court in 2011 when it fixed it at Rs.10 lakh for the death of each person above 20 years, and Rs.7.5 lakh for those younger. If the punishment for someone found guilty of failing to discharge the common law duty of care and committing statutory deviations that caused the deaths of film patrons whose quick dispersal and egress from the premises were prevented by the gross negligence of the accused, is a mere few months in jail, the necessity of the entire criminal process comes under question. The court’s point about the long delay and advanced age of the Ansal brothers is well-taken, but it cannot be forgotten that the wait for justice for the victims was also long and agonising. Thus, this is but one more tragedy.",https://www.thehindu.com/opinion/editorial/a-second-uphaar-tragedy/article7566447.ece
22,8,2015,The Iran momentum,"India’s >decision to remove Iran from the list of countries in the restricted visa category is another indication of New Delhi’s resolve to reinvigorate its engagement with the Gulf country. The move will primarily liberalise the visa approval process for Iranian citizens, paving the way for enhanced people-to-people cooperation. But more important, it is part of a series of steps India has taken to deepen partnership with Iran since an interim agreement was reached between Tehran and six world powers (P5+1) in November 2013 over its nuclear programme. Iran used to be India’s second largest supplier of oil. But India, under pressure from western nations, voted against Iran at the International Atomic Energy Agency over its nuclear programme and subsequently cut energy imports. The interim agreement offered India a window of opportunity to revisit its Tehran policy. In February, National Security Adviser Ajit Doval went to Tehran to discuss bilateral cooperation. In April, the Iranian Ambassador to New Delhi, Gholamreza Ansari, said Prime Minister Narendra Modi had accepted an invitation to visit Tehran. This new direction in India’s approach to Iran got better clarity when the final nuclear agreement >was reached between Tehran and P5+1 in July: it will remove not just sanctions against Iran but also the tag of untouchability given to it by the West.
Ties with Iran are vital for India’s economic and strategic interests. India has to seize the momentum provided by the nuclear deal to step up energy trade with Iran. Imports from Iran are relatively cheap because of the geographical proximity and the extended credit period it offers. Iran has one of the largest gas reserves, and these are expected to be opened up soon for global investments. Oil and Natural Gas Corporation already has interests in the Farzad-B gas field, and Iranian gas will help India’s fuel-starved power stations. More important, New Delhi and Iran share an interest in stabilising Afghanistan. Both realise that a return of the Taliban to Kabul would affect their key interests. Iran and India >have signed an agreement to develop the Chabahar port. The Iranian port, which lies outside the Gulf region and is easily accessed from India’s western coast, will give New Delhi an alternative sea-land access route into Afghanistan, bypassing Pakistan and providing a gateway to the resource-rich Central Asian region. But, for the success of these projects India needs to have a consistent policy towards Iran that is defined by mutual interest and not by global pressures. The period of tepid engagement with Iran has delayed the Chabahar port project and affected India’s energy security. Now New Delhi has to make up for lost time by accelerating bilateral diplomacy.",https://www.thehindu.com/opinion/editorial/the-iran-momentum/article7566449.ece
24,8,2015,No alternative to talks,"The failure of India and Pakistan to hold the planned meeting between their National Security Advisers, as was agreed in Ufa six weeks ago, is unfortunate, indeed disquieting. It should give pause to both Islamabad and New Delhi on what kind of relations they could possibly expect to have in the foreseeable future. Arguments to the effect that there were earlier periods when they had agreed to disagree are at best disingenuous. At Ufa there was a limpid agreement on the agenda for the New Delhi meeting: that the NSAs would “discuss all issues connected to terrorism”. Ufa had also yielded a discernible road map to bring about a modicum of peace and tranquillity along the border and the Line of Control (LoC), which has been witnessing rounds of wanton firing and unacceptable casualties. External Affairs Minister Sushma Swaraj put the number of ceasefire violations since Ufa at 91. Barely a week after Ufa raised modest hopes of an upturn in relations, there was firing in the Akhnoor sector. Foreign Secretary S. Jaishankar spoke of four attempts made by the Director-General of the Border Security Force to “make telephonic contact with Sector Commander Sialkot” as per laid-down procedures, which met with no response. He mentioned how this was unacceptable. Now, with the prospects of even a limited engagement having receded, the question that arises is: how will the two nuclear-capable neighbours deal with each other?
There is no doubt that through its grandstanding on Kashmir and Hurriyat, Islamabad reneged on the understanding reached in Ufa. It is equally obvious that New Delhi has recalibrated its Pakistan policy, willing perhaps to take a calculated risk that the world would be better disposed to its preferences in the matter of dealing with Pakistan, almost 14 years after 9/11. Yet, the new situation may have willy-nilly rendered India vulnerable to facing gratuitous advice, possibly worse. To assume that those who formulate India’s Pakistan policy believed Islamabad would respect the sudden red line drawn on the Hurriyat, would stretch credulity. The Hurriyat certainly does not have a place in bilateral processes. It is at best a Pakistani side-show with some nuisance value and without much consequence. India had indeed learnt to tolerate that. Now, New Delhi’s actions may have the unintended effect of making the outfit larger-than-life — which is an avoidable prospect. Pakistan has also not covered itself with glory by overloading the agenda with issues that the two NSAs meeting for an hour or two wouldn’t have been able to come to grips with. It is best at this point to open a discreet back channel that ensures better bilateral deliverables than has been the case over the last year and a half. There is simply no alternative to talks.",https://www.thehindu.com/opinion/editorial/editorial-indiapakistan-nsalevel-talks-no-alternative-to-indopakistan-talks/article7572184.ece
