Date,Month,Year,Title,Content,Link
24,7,2014,Missed opportunity on Gaza,"External Affairs Minister Sushma Swaraj’s statement on the ongoing Gaza crisis during a discussion in the Rajya Sabha is an exercise in political correctness. By stating that New Delhi’s stance on the Israel-Palestine issue has not shifted, and going ahead with a pro forma denunciation of violence, Ms. Swaraj has missed a golden opportunity to impress upon a domestic audience that the Modi administration is pursuing a fresh statesman-like approach on a complex global issue. Besides, she may have also let down a wider international audience, especially in West Asia and North Africa, which has been looking for a stronger and principled Indian voice to help resolve the spiralling crisis.
The new government seems to have missed the full import of the Gaza situation by choosing to espouse a minimalist position of equidistance between the Palestinians and Israel. It is important to recognise that the Israel-Palestinian issue is the core of instability in West Asia — a region that is the lifeline of India’s economy because of its huge oil and gas reserves. A long-term interest in energy security alone demands that New Delhi — a friend of both Israel and the Palestinians — should leverage its unique position to persuade both sides to revive peace talks. There is reason to believe that greater diplomatic activism by India on the Israel-Palestine issue would be welcomed by the emerging powers as well as the global south, which is looking for new leaders on the global stage. This is especially true at a time when the international system is mutating from the unipolarity of the 1990s to the emergence of a multipolar world in the second decade of the twenty-first century. However, in taking a forthright position, the government has to contend with a powerful pro-Israel constituency in India. Citing India’s close military relationship with Israel, Tel Aviv’s friends construe any position taken by India that is even mildly critical of Israel as a threat to national security. Nothing could be farther from the truth, for Indo-Israel military ties are premised on interdependence, with New Delhi providing a huge market for military products as well as joint ventures, which Israel would find hard to give up. In navigating a dense grey zone, Ms. Swaraj could have followed the lead provided by BRICS, which has at the Fortaleza fully appreciated that the resolution of the Israeli-Palestinian conflict is fundamental to sustainable peace in West Asia. The new grouping has also unambiguously stressed that dialogue must be resumed, which would result in a two-state solution based on the lines of June 4, 1967, with East Jerusalem as the capital of an independent Palestinian state.",https://www.thehindu.com/opinion/editorial/missed-opportunity-on-gaza/article6242502.ece
24,7,2014,A minimum wage debate,"Echoes of the statutory universal minimum wage legislation adopted by Germany’s governing grand coalition seem to reverberate beyond Berlin, in the European Union and across the Atlantic. Europe’s largest economy is to enforce a national minimum pay of €8.5 an hour from January. Such a guarantee would extend cover to the millions of workers — mainly in the eastern region — who remain outside the negotiated wage settlement that defined post-War Germany’s industrial model. Britain has had a national minimum wage law since 1998. But ahead of the 2015 general election, the opposition Labour Party, which was the architect of the legislation, wants changes so that those at the bottom of the workforce may share the fruits of the economic recovery. Neighbouring France codified a legal guarantee in 1950, amended since in 1970. But Paris has recently floated the idea of a minimum wage across the European Union, although a pan-European measure may not materialise any time soon given the legal prohibition in this area. The idea may well influence the remaining six EU states — founder-member Italy, Austria, Cyprus, and the three Nordic countries — to stipulate their respective basic floor. Although the Swiss rejected a proposal that would have given the country the world’s highest minimum pay, the plebiscite in May occasioned a lively debate. U.S. President Barack Obama’s bid to raise the federal minimum wage was blocked by Congress. But there is evidence of growing support among the Republicans, who are anxious not to antagonise voters.
The implications of a minimum-wage floor on employment generation and growth continue to divide opinion. This is true equally of Germany which is set to introduce the new law in January, or Britain and the U.S. which have put forth proposals to effect an increase in the existing amount. But growing support on this contentious issue cutting across traditional party lines perhaps means there is greater recognition that minimum wages ought to keep pace with inflation, average wages and productivity growth. The imperative need to mitigate the impact of the 2007-08 economic meltdown on large sections of the population in the advanced economies has also strengthened support. A legal minimum pay remains a vital tool for the workforce in mature democracies, even though these are already underpinned by vibrant trade unions and high levels of social protection measures. However, for the bulk of the wage-earners in the developing world that is outside the organised sector of the economy, a legal guarantee of a minimum subsistence pay seems morally non-negotiable. This is true even from the standpoint of the physical and mental capacities that are paramount to enhance overall productivity.",https://www.thehindu.com/opinion/editorial/a-minimum-wage-debate/article6242501.ece
25,7,2014,Time for hard decisions,"For the Congress, things came to a head this week: on a single day, two senior Ministers in Assam and Maharashtra, States where it is in power, resigned; three of its MLAs in West Bengal defected to the Trinamool Congress, and an ex-MP in Jammu & Kashmir quit the party 24 hours after the Congress and the National Conference decided to contest elections separately even though they still rule J&K jointly. Simultaneously, speculation grew about the possibility of similar exits in Haryana. This came at the end of a month that witnessed demands from within the party for the removal of the Chief Ministers of Assam, Maharashtra and Haryana. The attempts to replace them failed eventually, but the delay in settling the issue further undermined the authority of the incumbents and tried the patience of the rebels. The message that the Congress high command will not act under pressure came too late; the fact that the Chief Ministers and the dissidents both had backers in Delhi helped even less, presenting the picture of a divided leadership. The fact that State Assembly elections are due later this year in Maharashtra, Haryana, Jammu and Kashmir and Jharkhand, has increased the anxiety — and impatience — of party members in these States: they fear a repeat of the results of the recent general elections that saw the Congress touching an unprecedented low in terms of seats won.
Taken together, these events are symptomatic of the deep crisis the Congress is going through. The party’s rank and file are not just looking for a major organisational overhaul and a big idea; it is actually thirsting for inspirational leadership and direction that can restore the fortunes of the Congress. But party vice-president Rahul Gandhi, who was expected to take over the organisation’s reins after the Lok Sabha polls, continues to be reluctant to lead from the front, as is apparent from Karnataka veteran Mallikarjun Kharge’s appointment as the parliamentary party leader in the Lok Sabha. And party president Sonia Gandhi is clearly unable to persuade Mr. Gandhi to either accept the leader’s role fully or learn from his failed experiments at democratising the party. Instead, thus far, a committee under senior leader A.K. Antony has been set up to make a diagnosis of, and suggest a cure for, the party’s ills. But while the committee’s sittings provided party members with a forum to vent their feelings, the report that will eventually emerge is not expected to change anything much: for, like similar post-debacle reports by Mr. Antony in the past, this one, too, is intended for Sonia Gandhi’s eyes only. The Congress is clearly not yet ready to look beyond the Gandhis, and it is therefore time now for Mr. Gandhi to take on the challenge or make way for someone else.",https://www.thehindu.com/opinion/editorial/time-for-hard-decisions/article6246081.ece
25,7,2014,Building the REIT way,"The Union Budget for 2014-15 has done a good turn for the languishing real estate sector that is grappling with unsold inventory of finished projects and mounting debt. There are two proposals worthy of mention that will give a much-needed leg-up to the critical sector. First, Finance Minister Arun Jaitley increased the tax deduction for interest paid on housing loans by individuals in self-occupied properties from the current Rs.1,50,000 to Rs.2,00,000 a year. This will lower the burden just that bit for middle-class tax payers with ongoing housing loan EMIs, and also hopefully push those considering investing in a house into making that decision. With interest rates likely to trend down over the next year and real estate prices at a low ebb in most cities, the higher deduction will be an important incentive for aspiring home-buyers. More interesting than this concession though is the clarity that the Budget brings to taxation of real estate investment trusts, or REITS, which are akin to mutual funds in the stock market.
REITS sell units to investors and use the money to invest in completed or almost-completed projects, mainly commercial and retail, to earn rental income. This income is then distributed to unit-holders, and the units are listed and traded on the stock markets like any other equity share. Mr. Jaitley has clarified that these units will be taxed in a manner similar to equity shares; more importantly, he has granted pass-through status to REITS, which means they don’t have to pay corporate tax. The Budget also clarifies that the sponsor (promoter) will be liable for capital gains tax not when he exchanges his shares in the project for units from a trust but when he sells those units. These proposals are in line with market expectations and will certainly give a push to REITS, which are important in more ways than one. In the immediate term, REITS could help unlock for promoters capital invested in finished but idle projects. In the medium to long term, these trusts will help capital formation in the real estate business and relieve the financing burden on banks, which are now stressed with non-performing real estate loans, among others. REITS will also help domestic investors who cannot invest large sums of money but wish to have real estate in their portfolio as they can invest in units that are expected to be priced as low as Rs.1,00,000 to start with, going by draft guidelines of market regulator SEBI; the guidelines will be finalised once the Budget is passed by Parliament. Most important of all, the advent of REITS will usher in global best practices into an industry that is in dire need of transparency in its business practices.",https://www.thehindu.com/opinion/editorial/building-the-reit-way/article6246082.ece
26,7,2014,An unedifying spectacle,"The sight of Shiv Sena MP Rajan Vichare forcing Arshad, a catering supervisor at the IRCTC canteen in Delhi’s New Maharashtra Sadan, to eat a chapati during his Ramzan fasting period last week, marks a new low in the conduct of elected representatives. Whatever post-incident gloss might be put on it, the country saw clearly the high-handed approach of Mr. Vichare and his colleagues from the Shiv Sena, who thought they were highlighting the problems they faced while staying at the Sadan. The Shiv Sena, which specialises in using strong-arm tactics to silence those who disagree with it, has long been a prime culprit in taking resort to extreme and unacceptable behaviour. Whether it is in attacking newspaper editors or television channels critical of it, or others who come in its way, the Sena has violated the law of the land with impunity time and again. In this case, Mr. Arshad’s complaint to his supervisors said he was in uniform, displaying his name badge. Even then, the aggressive MP, as clearly seen in television footage, tried to force a chapati into his mouth in the face of his protestations that he was fasting. Interestingly, though the incident happened last week, television channels ran the video footage of the coarse behaviour of the Member of Parliament only after the matter was reported in print on Wednesday.
India has changed for the better in so many ways, with greater public scrutiny of and accountability in public life, but we know that the powerful still enjoy impunity. Even if it would be too much to expect elected representatives to set an example for people by their behaviour, the level of boorishness to which they descended in Maharashtra Sadan is alarming. Accommodation and food that were not to their liking may be legitimate complaints. But forcing food into the mouth of an employee is not the way to improve the situation. If Maharashtra government officials were not being responsive enough, the Sena MPs could have addressed their problems in other ways. In the past, too, there have been instances of some MPs making a ridiculous spectacle of themselves. The display of arrogance of power cuts across political lines, and one Congress MP, who is now in the BJP, brandished a gun at a toll plaza in Gujarat not so long ago. The distress caused to a Muslim employee by the callous, even if not deliberate, disregard of his religious sensibilities is apparent. Good governance in India must be premised on equal respect for all individuals. Any sense that some religions are less equal than others can only be exploited by extremist elements. The Narendra Modi government would do well to distance itself from such actions by MPs who are allied to it. A positive agenda for governance can work only if every citizen feels that the state and its representatives are sensitive to his or her way of life.",https://www.thehindu.com/opinion/editorial/an-unedifying-spectacle/article6250176.ece
26,7,2014,The crowded skies,"The decision of the Union Civil Aviation Ministry to issue six no objection certificates to applicants both in the national and regional sectors raises a few questions. Air Asia has just taken to the skies in India. The Tata-Singapore Airlines joint venture airline should become operational by the year-end, and Air Pegasus is likely to get the nod soon. India already has eight airlines, providing a dense network of flights linking different parts of the country, though not with a uniform spread. While the public sector Air India gets weighed down with social commitments and the burden of government or political interference, the private airlines get to run on more commercial lines. However, except for Indigo, which turns in a profit most of the time, all the airlines are running up losses, looking to the government to provide some relief or concessions. The charge of the public sector airline is that the government and the authorities are more helpful to the private airlines. Air India has been bleeding consistently, and the government has been injecting funds in small doses to help it survive. It has not been able to acquire all the aircraft it wanted, or reduce the burden of over-staffing. Some of the private airlines are run more efficiently and have unveiled plans to expand operations significantly.
At this critical juncture, does the country need another six airlines? Can they all survive in a hyper-competitive environment? Are the Aviation Ministry, the Airports Authority of India, and the State governments ready to improve the infrastructure and facilities at some of the smaller airports? Since outgo on aviation turbine fuel and staff constitutes the largest share of the operational cost of any airline, how are the new entities planning to manage their finances? No doubt, job opportunities will open up for young men and women, including qualified commercial pilots who have been without work for some time now. From the point of view of passengers, more airlines and lower fares may once again make air travel cheaper and within the reach of the common person. The Aviation Ministry may say it just issued an NOC for applicants, and it is up to the promoter to work out the economics of the operations and ensure that the new airlines remain viable. The Centre has also to take a call on the norms for allowing private or domestic airlines to fly international routes, because other than the domestic trunk routes the airlines earn their revenue from flights overseas. It is also time for the aviation regulator to get prepared and equipped for the critical task of monitoring the skies and the operators, as well as their aircraft.",https://www.thehindu.com/opinion/editorial/the-crowded-skies/article6250177.ece
28,7,2014,Countering a divisive agenda,"It is easy to dismiss as a >needless controversy the opposition from a Bharatiya Janata Party legislator to the appointment of tennis star Sania Mirza as a >brand ambassador of the young State of Telangana, but one cannot afford to ignore the implications of his perverse remarks concerning her very nationality. By describing her as a ‘daughter-in-law of Pakistan’ because she is married to a Pakistani national, K. Lakshman, the floor leader of the BJP in the Telangana Assembly, was both questioning her ‘Indian-ness’ and insinuating that she has incurred some sort of disqualification for promoting his State because of her marriage. The fact that Ms. Mirza had to publicly >avow her loyalty to India is not something our society can be proud of. The BJP leadership has, rightly, distanced itself from Mr. Lakshman’s remarks, but such issues have a tendency to find a resonance among fringe elements in the party and its cohorts. Questions are already being raised about Ms. Mirza’s suitability for the position, her residential status, and loyalty to the nation. While it is legitimate to suggest that other Hyderabad-based sporting icons such as V.V.S. Laxman and Saina Nehwal are also well-suited to represent the Telangana brand, there is little reason to question the State government’s choice, on communal grounds. However, by introducing a 1956 cut-off date to decide who among Hyderabad domiciles will be entitled to government benefits and schemes, the Telangana Rashtra Samithi regime may also have provided the context for a needless scrutiny of Ms. Mirza’s domiciliary status, forcing her to assert that her family has had links with Hyderabad for over a hundred years.
The plight of Ms. Mirza is a mere symptom of a larger malaise creeping into public life. It is the assertion of a distasteful combination of ultra-nationalism and communalism. It is doubtful if the question of divided loyalties would have been raised in the case of a non-Muslim person marrying a foreigner. And outside the nationalist and political domain, the issue also has a gender dimension. Looking at women as ‘daughters-in-law’ of another society after they marry outside it is an unsavoury example of an entrenched discriminatory mindset. It is quite unlikely that an Indian sportsman married to a woman from another country would have been described as that country’s ‘son-in-law’. Belligerent elements are finding means to mask their agenda, behind public issues that arise from time to time. The BJP in the Narendra Modi era has to decide whether it will continue to suffer the polarising tactics of some its members and its extended parivar, or intervene to arrest the retrogressive trend. No responsible leadership can afford to allow fringe elements to indulge in divisive behaviour.",https://www.thehindu.com/opinion/editorial/countering-a-divisive-agenda/article6254913.ece
28,7,2014,New turn in Indonesia,"A long and complex electoral process in Indonesia finally concluded with the >remarkable victory of Joko Widodo, who was officially declared the winner in the presidential elections. An outsider to Indonesia’s entrenched military and political establishment, Jokowi, as he is known, had never held national political office, and was unheard of until just nine years ago when he was elected Mayor of Solo, a city in central Java. In the seven years that he held office, he transformed that densely populated, run-down, crime-ridden city into a sparkling tourist destination, rebranding it as a hub of Javanese art, heritage and culture. His runaway success there led to his taking over as Governor of Jakarta in 2012 in an election that saw him unseat the incumbent, a veteran politician who had once been the treasurer of Golkar, the party of Indonesia’s military ruler General Suharto. Jakarta’s problems were more challenging than Solo’s, but Jokowi’s popularity only grew. At first it was not clear whether the Indonesian Democratic Party-Struggle (PDI-P), which had backed Jokowi for the Jakarta election, would nominate him for the presidential election. But after party leader Megawati Sukarnoputri stepped away from the race, his path was cleared. Jokowi and his vice-presidential running mate won 53.15 per cent of the total vote; the rival team of Prabowo Subianto, a former military general who belongs to the Great Indonesia Movement Party (Gerindra), got 46.8 per cent. Citing “massive cheating” during the counting, Mr. Prabowo withdrew from the process. He has since appealed to the Constitutional Court against the verdict, but is yet to produce evidence to back his allegations of massive electoral fraud.
Jokowi’s victory is significant for several reasons. In this election, more than in previous ones, Indonesian voters have signalled that what they want is a clean break from the legacy of the Suharto dictatorship, which ended in 1998. Another country in South East Asia, Thailand, is now back under military rule. Further afield, in Pakistan, the elected government and the powerful military are still unable to disentangle their locked horns. The rise of an outsider in Indonesian politics also owes itself to a system of decentralised governance that enabled Jokowi to prove his credentials locally first, even though he still needed the aid of a mainstream political party to ascend the national stage. But the real challenge is yet to begin. The PDP-I is in an unwieldy coalition that backed Jokowi’s candidature, but even so has only 207 out of 560 seats in the House of Representatives, while the Opposition coalition has 353 seats. With national expectations running high, Jokowi will be on test from the day he takes office in October this year.
>Read: In search of the Indian Jokowi",https://www.thehindu.com/opinion/editorial/new-turn-in-indonesia/article6254912.ece
29,7,2014,Debate over a critical office,"The >Attorney General’s opinion that the Congress is ineligible to claim the post of Leader of the Opposition (LoP) in the Lok Sabha as it does not have the requisite number of 55 members to be recognised as a Parliamentary Party is based on precedent established since the first Lok Sabha. But it may not be the last word on the question. That precedent was followed by the Congress itself when in power, and for >long periods in the history of the Lok Sabha there was no recognised leader of the opposition. The rationale was that the leader of the opposition being in line to form an alternative government should be able to hold the House with the required quorum of 10 per cent of its strength. The 10 per cent rule was established by G.V. Mavalankar and incorporated later in the Directions for the functioning of the Lok Sabha as Direction 121, though it did not mention the LoP as such. The 1998 law concerning the facilities to be given to leaders and whips of recognised parties and groups, which fixes 55 as the minimum number of members required for recognition as a Parliamentary Party in the lower House, does not mention the LoP either. It is the 1977 statute on the LoP’s salary that does so. And that definition says the LoP shall be the leader of the party in opposition with the greatest numerical strength and “recognised as such” by the Speaker. While the statute itself is silent on it, the question arises if the Speaker, while recognising the LoP, needs to go by parliamentary precedent and Direction 121.
It needs to be noted that after the anti-defection law in the Tenth Schedule of the Constitution came into force, the system of recognising political parties in the legislature ended. Now, even a lone member elected on a party ticket is enough to form a legislature party. The constitutional provision will override any ‘Direction’, and it is debatable whether the Speaker’s decision on the recognition of a ‘Party’ or a ‘Group’ can any more be dependent on the 10 per cent norm. Further, there are recent laws that require the leader of the opposition to be part of selection panels for the Central Vigilance Commissioner, the Chief Information Commissioner, the Lokpal and the CBI Director. Some of the relevant Acts do say that where no person has been recognised as the LoP, the leader of the opposition party with the largest numerical strength may play that role. A recognised leader of the opposition is necessary for the proper and harmonious functioning of Parliament and for the working of several of the recently enacted laws. Legal ambiguity, the Congress party’s own flawed record and the BJP’s triumphalism over its rival’s poor electoral performance, should not stand in the way of an important parliamentary office being filled.",https://www.thehindu.com/opinion/editorial/debate-over-a-critical-office/article6258684.ece
29,7,2014,Keep talking peace,"The four-month extension of talks to >halt Tehran’s bid to make an atomic bomb is an indication of the positive if limited fallout from the historic late-2013 interim agreement. Beneath that was well-founded and deep scepticism — in the United States, Europe and even among the Israeli intelligence — of any resort to brute force as a means to restrain Iran’s pursuit of nuclear weapons. The five permanent members on the United Nations Security Council (UNSC) and Germany accordingly decided to ease sanctions worth $7 billion for six months. The readiness of the latter to relent on Iran’s continuation of uranium enrichment up to the level necessary for power generation was in sharp contrast to past UNSC resolutions requiring Tehran to freeze all enrichment. In return, Iran agreed to limit its nuclear programme and permit vigorous multilateral inspections of its facilities. Whereas U.S. President Barack Obama insisted that such relief was conditional and reversible, the Republican hard-liners and Israel decried the November agreement as a huge mistake. It is significant that the International Atomic Energy Agency (IAEA) should have acknowledged in June that Iran was cooperating with investigations into the so-called Possible Military Dimensions to its nuclear programme. The IAEA had also observed that such inspections could necessarily proceed in a step-by-step manner — a possible case to extend the deadline for negotiations.
There is evidently no guarantee that the November deadline would yield the outcome that all parties envisage. Tehran has offered to freeze the country’s operations at current levels over the next three to seven years and thereafter resume uranium production as per its own requirements. Conversely, Washington and its partners insist that Iran dismantle major aspects of its uranium enrichment facilities and that current restrictions should continue for well over a decade. The real force behind these stated positions may also be influenced considerably by geopolitics in the Middle East. A foremost factor is the election last year of Iran’s moderate President Hassan Rouhani, which almost coincided with the interim nuclear agreement. A thaw in Britain’s relations with Tehran could prove to be a vital channel for the European powers and the U.S. to exert pressure on the radical Sunni Islamic groups in Iraq and Syria. These are factors with a strong potential to influence the course of nuclear talks. The road to long-term peace lies in eschewing hard positions; one that goes to the root of the global Nuclear non-Proliferation Treaty (NPT). Nuclear weapon-states championing disarmament ought to tread a delicate line vis-à-vis potential aspirants in order to strengthen world peace.",https://www.thehindu.com/opinion/editorial/keep-talking-peace/article6258683.ece
30,7,2014,Indians in the line of fire,"The >killing of two Indian security guards by a Taliban suicide bomber during a recent attack on the Kabul airport, coupled with the successful evacuation from the line of fire of >40 nurses from Kerala, who were employed at a hospital in Tikrit in Iraq, highlights the growing entrapment of >Indians in war zones abroad. Anxiety continues to mount regarding the fate of 39 young men from Punjab who were taken captive near Mosul, following clashes between Islamic State of Iraq and Syria (ISIS) jihadis and Iraqi security forces. In both cases Indians have become inadvertent victims of major geopolitical conflicts that are being fought under the cover of the Global War on Terror (GWOT) coupled with the doctrine of “regime change”. In the case of Afghanistan, the guards, both from Kerala, were employed by the private security firm DynCorp International, highlighting how Indians had been channelled into the controversial policy adopted by the United States to outsource military duties to “security contractors,” not all of whom are above board. The security firm Blackwater Security Consulting, now called Constellis Holdings, was caught in a firestorm after its employees shot and killed 17 civilians in Iraq. The situation may only turn grimmer, as the U.S. speeds up its troops withdrawal from Afghanistan.
The killings in Kabul of Ponnappan V. Kuttappan and Parambat Ravindran, also puts the spotlight on the underlying causes that push Indians into conflict zones. Horrific tales of innocent workers being duped by a nexus of unscrupulous agents and traffickers into high-risk combat areas are common. Yet, many migrate with foreknowledge of the dangers that might lie ahead. Relatively high salaries continue to be an attraction for people from the developing world, for a security guard in a U.S.-based security firm in Afghanistan can earn a monthly income equal to Rs. 1 lakh, far more than salaries that obtain at home. In Tikrit, most of the nurses seemed unwilling to return, till such time that the dangers to their lives became overwhelming. Despite the odds, the government is obliged to prevent the migration at least of those who are unknowingly transported into war zones, where they are virtually held in bondage because the fighting surrounding them restricts their movement. Indian embassies and consulates, in cooperation with the immigration authorities of host countries, must build a data bank on the entry and exit of Indian nationals, while also maintaining an early-warning oversight on the type of contracts that these individuals may enter into. In the long run, only sound employment and better working conditions at home can stem the flow of Indians into hazardous zones of conflict in faraway lands.",https://www.thehindu.com/opinion/editorial/indians-in-the-line-of-fire/article6261451.ece
30,7,2014,A cruel neglect,"The state, and individual schools, are not doing enough to protect children from physical abuse. The recent gruesome incidents in which three students were brutally >thrashed by the principal of a school in Kakinada in Andhra Pradesh, and equally despicable conduct by authorities elsewhere, are shocking reminders of this fact. We have to acknowledge this naked truth and also recognise that the onus of ensuring the safety and security of children on campuses is ultimately the responsibility of the teaching and non-teaching community. Else, we cannot confront the circumstances on the ground where violence committed by authorities against those under their care routinely goes unpunished. The Union Women and Child Development Ministry banned corporal punishment in 2010, following the tragic death of a ward who was subjected to humiliation by the principal of a reputed Kolkata boys’ school.
The many punitive measures listed in the guidelines are effective only on paper. Spanking, caning and such-like physical and verbal abuse injure and insult victims. Such acts largely go unnoticed and unchecked because the belief that these are effective means to discipline wards runs deep in the adult psyche. Incidents such as those in Kakinada, and in Kolkata — where a >three-year-old boy was virtually tortured by his care-giver — are but extreme examples which expose susceptibility to brutal behaviour. Publicising the guidelines among teachers, parents and children may influence positive behaviour. Training programmes ought to equip teachers with humane, practical and effective skills to deal with children within and outside classrooms. There is an underlying assumption that children require minimal academic and allied inputs and that these may be provided by almost anybody. The fact is that these must be age-appropriate and inculcated by skilled teachers.
The cause for indiscipline could also be far-from-stimulating teaching methods and an unhealthy teacher-pupil ratio. Most schools have also dispensed with science laboratory activity to demonstrate practicals. The profession has long ceased to attract the best of talent owing to poor remuneration in many private schools and adverse conditions of service. Cumulatively, the atmosphere is one where the energies of students are not channelised into constructive and meaningful avenues. These systemic limitations are the result of the low priority accorded to basic education by successive governments in India. With universal free and compulsory education a legal right now, there is reason to hope for qualitative improvements in conditions in schools and in learning outcomes.",https://www.thehindu.com/opinion/editorial/a-cruel-neglect/article6261452.ece
31,7,2014,Tests of aptitude and attitude,"For the second successive year, a large number of civil services aspirants are >up in arms against the Civil Service Aptitude Test introduced by the Union Public Service Commission in the preliminary stage of the selection process. CSAT seeks to test a range of abilities and skills — including in terms of comprehension, interpersonal-communication, logical reasoning, decision-making and problem-solving and English language — all at Class X level proficiency. To argue that a screening test that involves questions from that level gives an unfair advantage to any one section appears surprising. It is also being argued that the pattern of testing puts those with a Hindi language background in a position of disadvantage — when in fact candidates are at liberty to take the test in either English or Hindi. In truth, when Hindi is allowed as a medium for the main examination, regional languages such as Tamil, Telugu and Gujarati are what face a disadvantage, because unless one has done the first degree and has written an examination in the language concerned, one cannot take the main examination in that language. Another argument is that CSAT favours students from science, management and engineering backgrounds to the detriment of those from the humanities, given the stress on logical reasoning skills. This does not stand to reason either. Any debate that puts forth language bias arguments and issues of equity and egalitarianism to downplay the need for a minimum level of basic skills, cannot but be flawed. Indisputably, administrators have to be able to fulfil requirements that make for a logical approach to day-to-day issues. By coming out on to the streets, are the protesters suggesting that they lack these essential life-skills, rather than show a willingness to take any test as a challenge of prowess and attitude?
The preliminary examination for 2014 is scheduled for August 24. Scrapping the test at this stage will prove disruptive for a substantial section of aspirants who have prepared for the annual cycle of testing in the current pattern, introduced in 2011. Introducing a new pattern without giving them a reasonable length of time to adjust to changes, will violate the principles of natural justice. However, complaints that the translation from English into Hindi of questions is done using a software in an automated process, which leaves ambiguities, need to be addressed immediately. A government-appointed committee that is looking into the demands for changes, should first be allowed to complete its task, and any reforms factored in over time. The UPSC needs to be seen as a fair arbiter that offers a >level playing field to candidates across the country.",https://www.thehindu.com/opinion/editorial/tests-of-aptitude-and-attitude/article6265080.ece
31,7,2014,Difficult diplomatic decision,"The tragic loss of more than a couple of hundred European lives in the horrific >downing of Flight MH17 appears to have been the final provocation for the European Union and the United States to impose >sanctions on Russia for backing the Ukrainian separatists. But penalties against Moscow would cause considerable economic pain at home. The sweeping measures that Washington and Brussels have announced will bar hundreds of Russian companies from accessing European capital, and banks from raising funds in Europe. They are also intended to undercut Moscow’s technological capability to tap its vast natural resources. But the potential of the latest measures could well be limited by the disproportionately large pile of new Arctic, deep-sea and shale resources under Moscow’s control. The country holds the largest combined oil and gas reserves in the world, assets which Western economies are keen to exploit. An estimated 350,000 German jobs depend directly on trade between Berlin and Moscow of nearly €80 billion in 2013 according to the Committee on Eastern European Economic Relations, an influential German business lobby. It points out that 25,000 jobs in the country are at risk under the ongoing sanctions and that many more would be in jeopardy following the latest round. British and European energy companies have been cautious in endorsing the sanctions, even as they emphasise the extent of Russian dependence on their technology. Similarly, the embargo on European arms sales would be applicable only to future contracts.
The EU and the U.S. have insisted that the sanctions announced on Tuesday, described in European jargon as Tier III or red alert stage, do not amount to a return to the Cold War days. But the steps announced are the harshest since the collapse of the Soviet Union. These are a clear indication of the growing frustration across the Atlantic over Moscow’s alleged supply of arms to rebels in eastern Ukraine and the crash of the Malaysian aircraft in rebel-held territory. But the deep economic and trade ties built with Russia in the past two decades and the geopolitical imperatives of regional stability and security present difficult choices for the Western powers in fashioning a coherent response. In specific terms, it calls for the adoption of a calibrated approach, one that weighs the implications of economic penalties on the one hand, and addresses political and democratic sensibilities on the other. The task before EU leaders and their counterparts in national capitals is to garner political support among their populations at every stage. The domestic constituency cannot be taken for granted in matters of foreign policy.",https://www.thehindu.com/opinion/editorial/difficult-diplomatic-decision/article6265081.ece
1,8,2014,Closure to a tragic episode,"The main feature of the Kumbakonam fire tragedy, in which 94 children died in the Tamil Nadu town in July 2004, was that it need not have happened. If only laws regulating schools had been enforced, and education officials had been more scrupulous in the discharge of their duties and stopped the private management from running three schools on the same premises and flouting every norm possible, the disaster could have been prevented. It is some consolation that after a much-delayed trial, a district court in Thanjavur has sentenced the school’s founder, >‘Pulavar’ Palanichamy to life imprisonment. He has been found guilty not only of culpable homicide on 94 counts, but also of forging documents that helped his school get undeserving approvals and upgrades in status from time to time. His wife and school correspondent, and the headmistress, along with staff involved in running the noon meal centre in the school, and some officials and staff in the district elementary education office have been given five-year prison terms. The verdict indicates that to some extent the State government had woken up to the real dimensions of the tragedy and did not see this as mere negligence on the part of a cook or her supervisor that led to a kitchen fire engulfing the whole building. Rather, an individual’s avarice, his treatment of education as a business for profiteering, his use of political clout to get things done, and pervasive corruption all made it an enormous crime.
The victims’ parents, who believed substantial justice lay in stringent prison terms for all those involved, were disappointed with the acquittal of 11 persons — three of them teachers and the rest officials — and say >justice has eluded them. They cannot be faulted for feeling that some others who were charged with being party to the flagrant violation of norms have got away. The verdict has come after 10 years, and the main culprit, ‘Pulavar’ Palanichamy, is an octogenarian now. His story contains a lesson for the State, the education sector and parents alike. His education entrepreneurship had been built successfully on deceit and forged documents. He had managed to run three schools in one campus with impunity, with no official holding him to account. A thatched shed, a dimly-lit, narrow stairway, and a collapsible gate that children may not be able to handle easily all indicated an obvious lack of elementary safety, but neither parents nor officials seemed to have taken the threat seriously. The verdict represents a closure of sorts, but >memories of the tragedy caused by greed, corruption and negligence will serve as a reminder that it is not laws alone, but their honest enforcement that can keep children safe in our schools.",https://www.thehindu.com/opinion/editorial/closure-to-a-tragic-episode/article6268751.ece
